adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/1qG8TfiE5mCMdaqrFioaGmhBrpY.jpg,,11549,en,Invasion of the Body Snatchers,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,13.158,/8BrMQmgwGzIHSyBjCDOLOdi79fJ.jpg,1956-02-05,Invasion of the Body Snatchers,FALSE,7.5,927
FALSE,/dlReM2zDrOfkvrJj9R96XmhNdS4.jpg,,68179,en,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,15.21,/tkkLIeompowyXFZFe3sBmhm3wwA.jpg,2013-02-14,Escape from Planet Earth,FALSE,5.7,688
FALSE,/of1lXyqqqN6iPNI4vvaQF83qxBg.jpg,,205126,en,Independence Daysaster,"When Earth is attacked by a hostile alien force, a small town firefighter and a rogue SETI scientist team up to activate the only technology capable of defeating the invaders.",15.587,/6jor0EqECPgHqu89GrQIy9Wetkf.jpg,2013-06-27,Independence Daysaster,FALSE,4.5,71
FALSE,/4t6BEzhkJ2yOhXBRIPOgalQe3p4.jpg,,359628,ja,暗殺教室 卒業編,"Story continues with the students' own conflicts, Koro Sensei’s identity and the fate of the world. The time limit for assassination is approaching.",14.928,/qZOZaj8diwPJqemmDle7XuxGVO0.jpg,2016-03-25,Assassination Classroom: Graduation,FALSE,7.3,74
FALSE,/h5BT2aJlqBlsW07qhDLMX2IyLI9.jpg,,506072,en,Prospect,"A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive.",15.659,/1HpAwszXLsD8GeypDzK0me7fPFA.jpg,2018-10-02,Prospect,FALSE,6.1,702
FALSE,/32HqRM2XTccuEpYuERTSLnbAeBZ.jpg,,597856,en,Critters Attack!,"Follows 20-year-old Drea, who reluctantly takes a job babysitting for a professor of a college she hopes to attend. Struggling to entertain the professor's children Trissy and Jake, along with her own little brother Phillip , Drea takes them on a hike, unaware that mysterious alien critters have crash-landed and started devouring every living thing they encounter.",18.161,/iQJQNElDQqQ3iXf46pyMmhReoyp.jpg,2019-07-13,Critters Attack!,FALSE,5.7,177
FALSE,/hPHahVM3JDlE0Zexu6avavypk0g.jpg,,13001,en,Stargate: The Ark of Truth,"SG-1 searches for an ancient weapon which could help them defeat the Ori, and discover it may be in the Ori's own home galaxy. As the Ori prepare to send ships through to the Milky Way to attack Earth, SG-1 travels to the Ori galaxy aboard the Odyssey. The International Oversight committee have their own plans and SG-1 finds themselves in a distant galaxy fighting two powerful enemies.",14.693,/wsKsWoRxhCuw2dczg1rx9fUAhIp.jpg,2008-03-11,Stargate: The Ark of Truth,FALSE,7.2,424
FALSE,/sumajFyOoIKubI15POZ0p8Ekpzu.jpg,,593035,en,Alien Warfare,A team of Navy Seals investigates a mysterious science outpost only to have to combat a squad of powerful alien soldiers.,12.701,/rJOj0T5DyChfECevDg0xpEGznsl.jpg,2019-04-05,Alien Warfare,FALSE,4.1,131
FALSE,/jayLkSF1eUPLwk7yxjZJ2HRLbi.jpg,,25834,en,Xtro,"Tony's father Sam, abducted by aliens three years earlier, returns to earth and seeks out his wife and son, but Rachel has since been living with Joe and the reunion is awkward. Joe doesn't trust Sam, and Rachel can't quite decide what her feelings are for her two men. Sam is not the same as when he left, and he begins affecting Tony in frightening ways.",7.651,/eLaGTdIHIPoIxm0mdPanmLmXDRF.jpg,1982-12-06,Xtro,FALSE,5.7,174
FALSE,/39xhePZd9ZvIVwnAGfj8Z2fIeCo.jpg,,28893,en,Galaxy of Terror,"As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?",8.651,/fPaEadAVgyaCP1AKHKWrQHc9sbO.jpg,1981-10-01,Galaxy of Terror,FALSE,5.2,169
FALSE,/kpt7UTujy2hU4dfpAVJEaDWB4Uh.jpg,,19545,ja,怪獣大戦争,"Astronauts Glenn and Fuji investigate Planet X and encounter mysterious aliens known as the Xiliens, who ask Earth's people to help save their world from ""Monster Zero"".  In exchange for borrowing Godzilla and Rodan, the Xiliens offer a cure for cancer. As Glenn investigates, he develops a romance with Miss Namikawa and uncovers the Xilien's true intentions.",10.634,/x7UkjDyUd3ZBo0Cv1sjktzinFCA.jpg,1965-12-19,Invasion of Astro-Monster,FALSE,6.8,160
FALSE,/5HbPMhiLMP11NbLX66pVXnOZNmE.jpg,,4965,en,Impostor,A top-secret government weapons designer is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.,11.306,/7Uy4JbalP0mEyKnFW2IorQDmbBa.jpg,2001-12-03,Impostor,FALSE,6.1,371
FALSE,/r3XORFgCpGNZV6cf6aZIhOsUdpI.jpg,,12122,en,Village of the Damned,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",15.841,/2Xg58ORapSTGj3JUUYiFMC3WzaS.jpg,1995-04-28,Village of the Damned,FALSE,6,720
FALSE,/95aQnBemvA81x2TrjEUZAbtS3Wd.jpg,,1072371,en,Jules,"A flying saucer lands in the backyard of an elderly suburbanite with memory problems, who forms a bond with the scared alien inside.",11.073,/o2dbVA4SXTYOMneLFXZNRiICwT2.jpg,2023-08-10,Jules,FALSE,0,0
FALSE,/mL1FFG3NNk38aGzqXmlSEJyZgzE.jpg,,275619,en,Age of Tomorrow,"Mankind must fight to survive as Earth is invaded by hostile UFOs bent on destroying the planet. As the epic battle wages on, astronauts sneak aboard the mothership where they discover a portal to the aliens' home world. They manage to alert Earth before they are brutally murdered. Left with no other choice, Earth sends an elite military team of science and combat specialists through the portal where they attempt to stop the invasion from the inside out.",10.66,/rij2GSSXbhNLCFdvJN8YmRRD2i3.jpg,2014-06-10,Age of Tomorrow,FALSE,3,64
FALSE,/r6Yt0MUo7Lx5u5Q9i076otOFzUW.jpg,,10960,en,Project: ALF,"Six years ago, the space alien, ALF, was on his way back to his new home...When the Alien Task Force finally caught him. Now, the story continues to where the series ended. ALF is now protected by the Alien Task Force, but the leader wants to terminate ALF. So two officers decide to save ALF by taking ALF away from him. But the man the officers took ALF to wants to finally reveal ALF to the world.",10.409,/cI69vlDUuSrkSM5sFvBPgxptdt5.jpg,1996-02-17,Project: ALF,FALSE,5.8,86
FALSE,/siaFJwm0uXxkZJFEUSB6rumFpiM.jpg,,335866,en,Circle,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there.  Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room.",13.379,/hbIL53MdZFJXsgxXaSOVuApWTs8.jpg,2015-05-28,Circle,FALSE,6,1764
FALSE,/7LMy4tZggDRa31ycv5ccnPtLspV.jpg,,9102,en,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",10.069,/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,1995-09-08,Screamers,FALSE,6.2,468
FALSE,/lT5YohuHct1YEDXf1R99RmUoQf8.jpg,,7348,en,Robinson Crusoe on Mars,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",11.815,/kzs1HUxP1HzLNdtNQrulZOC69hR.jpg,1964-06-01,Robinson Crusoe on Mars,FALSE,6.3,123
FALSE,/k6jiBYXllu7ziky7oEoyqRdaeUo.jpg,,11285,en,Cocoon: The Return,"The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to remain on Earth?",12.788,/xBsXdBl8qCXoQsWX6vfsVjWOMGk.jpg,1988-09-13,Cocoon: The Return,FALSE,6.6,918
FALSE,/97tEx5wgsdukAzC32NkcAFRvTGZ.jpg,,145221,en,Monsters: Dark Continent,"Seven years on from the events of Monsters, and the ‘Infected Zones’ have spread worldwide. Humans have been knocked off the top of the food chain, with disparate communities struggling for survival. American soldiers are being sent abroad to protect US interests from the Monsters, but the war is far from being won.",11.032,/sQ3uSRb0wrgJf9sWc8LxYbnqltC.jpg,2014-10-09,Monsters: Dark Continent,FALSE,4.8,319
FALSE,/8A0spwCdHvII4EYAryvIiT9nBxV.jpg,,27084,en,Invasion of the Bee Girls,"Neil Agar, a security agent with the State Department, is dispatched to Peckham, California to investigate the death of a bacteriologist working at government-sponsored Brandt Research. His investigation is soon complicated by a growing number of deaths, all men who died of congestive heart failure caused by sexual exhaustion.",8.556,/wIE6Fsq9KHTwBUOWwy1q9HwOXz3.jpg,1973-06-01,Invasion of the Bee Girls,FALSE,4.5,51
FALSE,/vp4PvW8vxWHN8rai42SeOXcimcp.jpg,,583209,en,Marvel Rising: Heart of Iron,"Ironheart, AKA Riri Williams, is having difficulty adjusting to college life as the youngest student there when the college's engineering lab is demolished by an alien and her best friend is kidnapped. Inspired by Iron Man, she develops a plan to save her friend.",12.538,/z3lD286jY8iYasC5hJZ2kgZF9uY.jpg,2019-04-03,Marvel Rising: Heart of Iron,FALSE,6.9,59
FALSE,/koaM8gLVb3m29dzzIpICyd37xQg.jpg,,61591,ja,宇宙ショーへようこそ,"Five children save the life of a dog-like alien while at a self-run summer camp. He attempts to reward them by taking them to an alien colony on the Moon. Events take a turn for the worse when his report on that attack that injured him causes passage from the Moon to the Earth to be banned, and children are stranded in space. The children need to find a way back home before camp ends and their parents discover that they are missing. They also have to avoid the poachers that injured their alien friend, and now seem to be stalking them all.",7.178,/kZSzBnXU4Wk7HA5JSCrlnBK1pwp.jpg,2010-02-18,Welcome to the Space Show,FALSE,6.5,39
FALSE,/sKPt10dEeawDE6o2utBGNPdsYYE.jpg,,14853,en,Screamers: The Hunting,"A group of humans arrive on Sirius 6-B to investigate an SOS signal sent out from the planet, which has been supposedly deserted since the destruction of the man-made weapons known as ""screamers."" Once the squad arrives, they find a group of human survivors eking out an existence in an old military outpost.",12.243,/xOOA1BQ3gRjQPXHSKYUlAaAj6oC.jpg,2009-02-17,Screamers: The Hunting,FALSE,5,121
FALSE,/ksMcPijqq5uayFEUkeJlSYXrrp3.jpg,,539140,ja,センコロール コネクト,"Student Yuki has never seen one of the giant monsters she always hears about on the news and that threaten her city. But when she meets the lethargic Tetsu one day, things change suddenly. Because Tetsu moves around the houses with a creature called Cencoroll, which he can control with mind control and which can transform into a wide variety of objects. But not only Yuki is fascinated by Cencoroll: the boy Shu tries to take Cencoroll from Tetsu with the help of his own telepathy monster, whereupon the four engage in a bitter fight, in which Yuki also intervenes and the entire city is converted into a battle arena.",9.372,/2ayrhipQ6wETRZyixZW8UPKztEG.jpg,2019-06-29,Cencoroll Connect,FALSE,6.9,13
FALSE,/dsKreIyBKxM0dVkI6j1boV1qF3D.jpg,,62560,ja,宇宙大怪獣ドゴラ,A floating amorphous life-form descends from the atmosphere to consume carbon in the form of diamonds.,6.866,/oLCbrX4tE9evZSRtkmZNYUlJDcS.jpg,1964-08-11,Dogora,FALSE,7,31
FALSE,/pvNE91iHqQlowSOwKHXgWV0gCaM.jpg,,15096,en,20 Million Miles to Earth,"When the first manned flight to Venus returns to Earth, the rocket crash-lands in the Mediterranean near a small Italian fishing village. The locals manage to save one of the astronauts Colonel Calder, the mission commander. A young boy also recovers what turns out to be a specimen of an alien creature. Growing at a fantastic rate, it manages to escape and eventually threatens the city of Rome.",11.699,/eKK93VytYlXpKqGfyUGUkXgMOS6.jpg,1957-02-08,20 Million Miles to Earth,FALSE,6.2,125
FALSE,/i7Vp666mpD6xEbLxeT45eCr1ad3.jpg,,19336,ja,地球攻撃命令 ゴジラ対ガイガン,"Manga artist Gengo Odaka lands a job with the World Children's Land amusement park only to become suspicious of the organization when a garbled message is discovered on tapes. As Gengo and his team investigate, Godzilla and Anguirus quickly decipher the message and begin their own plan of action.",9.94,/hrsIGO4RUxPsYdOIsbSJGqzjpVi.jpg,1972-03-12,Godzilla vs. Gigan,FALSE,6.3,159
FALSE,/bZB7hVBIdQ4a0Ke4nCoPFCX7sjZ.jpg,,503346,en,Occupation,"Town residents must band together after a devastating alien invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers and work together for a chance to strike back.",11.196,/hr7MFQAmP30IJZP2FXKhPKbe8IW.jpg,2018-07-12,Occupation,FALSE,4.4,175
FALSE,/l4gfTsSZkVofKxzcqMCTBUkeHw8.jpg,,3107,ja,怪獣総進撃,"At the turn of the century, all of the Earth's monsters have been rounded up and kept safely on Monsterland. Chaos erupts when a race of she-aliens known as the Kilaaks unleash the monsters across the world.",11.68,/24r1hsRisfUidwLF67J0iMuWh7p.jpg,1968-08-01,Destroy All Monsters,FALSE,6.8,198
FALSE,/ozKpeSOtGSe7UdEPonDJlAB9v3p.jpg,,387801,es,La región salvaje,"Desperate to flee but consumed by fear, Alejandra, a young mother and working housewife, is trapped in a violent and unsatisfying relationship with her husband, Angel. She leans on her brother Fabián for support, but he has secrets of his own. All of their lives are turned upside down by the arrival of the mysterious Veronica. She convinces them that in the nearby woods, inside an isolated cabin, dwells something not of this world that could be the answer to all of their problems... something whose force they cannot resist and with whom they must make peace or suffer its wrath.",10.409,/bpTNGIJkdYL8IJvvCmKmjtDpXn1.jpg,2016-05-15,The Untamed,FALSE,5.9,145
FALSE,/xqCU96foxW8w2dhaEhP3vr1Sx4R.jpg,,238603,en,Earth to Echo,"After a construction project begins digging in their neighbourhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. The three embark on a secret adventure to crack the code and follow it to its source, and discover a mysterious being from another world who desperately needs their help. The journey that follows will change all their lives forever.",8.648,/yiNPza51nLvVTWTB9q4ifzfUlml.jpg,2014-06-14,Earth to Echo,FALSE,5.9,536
FALSE,/hMLlaXM4G44Kf0A4oausuBFmrzV.jpg,,18158,en,Earth vs. the Flying Saucers,"Test space rockets exploding at liftoff and increased reporting of UFO sightings culminate in a direct attempt by alien survivors of a dead, extra-galactic civilization to invade Earth from impervious flying saucers, using ray-weapons of mass destruction.",7.893,/qCOLglZvQgQAyWMCZodBo3wmgqp.jpg,1956-07-04,Earth vs. the Flying Saucers,FALSE,5.9,137
FALSE,/vv0VAOZoBiQxy0VNKX44NYOy3Hk.jpg,,848326,en,Rebel Moon,"When a peaceful colony on the edge of the galaxy finds itself threatened by the armies of the tyrannical Regent Balisarius, they dispatch Kora, a young woman with a mysterious past, to seek out warriors from neighboring planets to help them take a stand.",9.776,/5o8IBPqRUeDsol8io9dx186qnD2.jpg,2023-12-22,Rebel Moon,FALSE,0,0
FALSE,/tRQccqmAI1tPcC7ejKJzo3MfJ7T.jpg,,46364,en,Inseminoid,"A crew of interplanetary archaeologists is threatened when an alien creature impregnates one of their members, causing her to turn homicidal and murder them one by one.",12.41,/pHEkhpaiyVe7zrsWhEflWMNpXGB.jpg,1981-01-23,Inseminoid,FALSE,3.9,76
